xi,phi,eps_tilde,m_tilde,phi_linear
3.166195979899497,0.006852173626071807,4.695239362767988e-05,5.782678611391995,0.0028202044237923864
3.1913165829145727,0.006327220964602628,4.003380526986442e-05,5.782817021828791,0.0026037614169721673
3.216437185929648,0.005838792279340814,3.409155339279243e-05,5.782936862710648,0.002402413312678436
3.2415577889447236,0.0053846618672862495,2.899462545930004e-05,5.783040434404212,0.002215237043296966
3.266678391959799,0.004962713946779983,2.462856004578836e-05,5.783129863763852,0.0020413554150029525
3.291798994974874,0.004570939252469912,2.0893507476657327e-05,5.783206937483165,0.0018799356601585224
3.3169195979899495,0.004207431572199612,1.7702496103632775e-05,5.7832733044276035,0.001730187968345307
3.342040201005025,0.00387038424303507,1.4979885408565688e-05,5.783330343312291,0.001591364003045648
3.3671608040201004,0.0035580866224594184,1.2659988426679874e-05,5.783379324173835,0.0014627554104944098
3.392281407035176,0.003268920549597518,1.068584726894143e-05,5.7834213040698845,0.0013436923267391907
3.417402010050251,0.0030013568101845693,9.008146759373038e-06,5.783457254982833,0.0012335418884717203
3.4425226130653264,0.002753951617871032,7.584252389616507e-06,5.783487982196052,0.0011317067527294904
3.467643216080402,0.0025253431233639282,6.377359924256164e-06,5.7835142248676625,0.0010376236301157286
3.4927638190954773,0.0023142479618454065,5.355745063105108e-06,5.783536592603575,0.0009507618357490144
3.5178844221105527,0.002119457848086766,4.492102578765411e-06,5.783555643973043,0.0008706218617325894
3.543005025125628,0.0019398362276921229,3.762965298261931e-06,5.783571837564189,0.0007967339745285053
3.568125628140703,0.0017743149919629488,3.1481941862606546e-06,5.783585592845903,0.0007286568402341811
3.5932462311557787,0.0016218912629744667,2.630531614897649e-06,5.783597252657783,0.0006659761803893345
3.618366834170854,0.0014816242545986793,2.195210672762534e-06,5.783607130059009,0.0006083034605900741
3.6434874371859296,0.001352632214397439,1.8296140748000716e-06,5.783615479775821,0.0005552746138545721
3.668608040201005,0.0012340894505432915,1.5229768879151556e-06,5.783622534015951,0.0005065488003713774
3.69372864321608,0.0011252234472058024,1.2661278862956903e-06,5.783628480879781,0.00046180720496715746
3.7188492462311555,0.0010253120711668292,1.0512648985383017e-06,5.783633491553547,0.00042075187335538
3.743969849246231,0.0009336808717994391,8.717600083624328e-07,5.783637704093661,0.00038310458797108593
3.7690904522613065,0.0008497004759611431,7.21990924912136e-07,5.783641243935561,0.00034860578395909614
3.794211055276382,0.0007727840788123016,5.97195250297885e-07,5.783644211793506,0.0003170135056635053
3.8193316582914574,0.0007023850310737279,4.93344744045893e-07,5.783646699025619,0.0002881024037646149
3.8444522613065324,0.0006379945227826678,4.070370193846404e-07,5.783648778663107,0.00026166277302510895
3.869572864321608,0.0005791393631920897,3.354024076232777e-07,5.783650516846086,0.00023749963043970964
3.8946934673366833,0.0005253798560831956,2.760239969874616e-07,5.783651966215522,0.00021543183343114387
3.9198140703517588,0.00047630776942362527,2.268690937867886e-07,5.7836531743693484,0.00019529123759936553
3.9449346733668342,0.0004315443980024756,1.8623056918141028e-07,5.783654179025773,0.00017692189340994473
3.9700552763819092,0.0003907387174061663,1.526767464457253e-07,5.783655014235828,0.0001601792811006015
3.9951758793969847,0.00035356562746466754,1.2500865370584223e-07,5.783655706865528,0.0001449295829913462
4.020296482412061,0.00031972428309388657,1.0222361772238312e-07,5.78365628113099,0.00013104899230281675
4.045417085427136,0.0002889365102852095,8.348430732427645e-08,5.783656756055823,0.00011842305751842877
4.0705376884422115,0.0002609453048455817,6.809245235278268e-08,5.783657148760787,0.00010694606126815228
4.095658291457287,0.00023551341136922392,5.546656708859629e-08,5.783657472637463,9.652043266431901e-05
4.1207788944723625,0.00021242197982330533,4.512309761385744e-08,5.783657739719507,8.70561919821291e-05
4.145899497487438,0.00019146929705292354,3.6660491781140256e-08,5.7836579593789,7.847042654874217e-05
4.1710201005025125,0.0001724695904537714,2.9745759675532145e-08,5.7836581400245395,7.06867966842844e-05
4.196140703517588,0.0001552519010222399,2.4103152800067478e-08,5.7836582881772465,6.363507052509795e-05
4.221261306532663,0.00013965902297077018,1.9504642716171667e-08,5.783658409678975,5.725068655344177e-05
4.246381909547739,0.00012554650708937785,1.5761925454765116e-08,5.783658509040536,5.147434265795761e-05
4.271502512562814,0.00011278172504097263,1.2719717511307112e-08,5.783658590297126,4.625161055495656e-05
4.29662311557789,0.00010124299179681387,1.0250143393222992e-08,5.783658656551148,4.153257441133836e-05
4.321743718592965,9.08187434478166e-05,8.248044164841842e-09,5.783658710573809,3.7271492525191485e-05
4.346864321608041,8.140676766606612e-05,6.627061824032765e-09,5.783658754486605,3.3426480939289114e-05
4.371984924623116,7.291348413752087e-05,5.3163761704857e-09,5.783658790181793,2.995921788530357e-05
4.397105527638192,6.525327234024518e-05,4.257989552016731e-09,5.78365881910181,2.6834667982132438e-05
4.422226130653267,5.834784410143865e-05,3.40447091186531e-09,5.783658842531377,2.402082513982303e-05
4.447346733668342,5.2125658429897396e-05,2.7170842671194607e-09,5.7836588614456454,2.148847315079423e-05
4.472467336683417,4.652137618728649e-05,2.164238442593223e-09,5.783658876711907,1.921096298199261e-05
