x,r_km,f_metric,Phi,background,a_gl,psi,dpsi_dx,gradient_density,potential_density,weighted_free_energy_density,gl_residual
0.2745230078563412,2.7795454545454548,0.9069539365675402,-0.7654584092680218,v6_tov,-79.99998524590117,8.902557617405552,-0.39996321936213064,0.07254297220115177,-1599.8608572261135,-56.07711394251707,4.0006943891057745e-07
0.27765006385696045,2.8112068965517247,0.905032284844103,-0.7644688323252763,v6_tov,-79.99998346908859,8.901284724942595,-0.4144218831420655,0.07771760988352634,-1599.8522229008333,-57.41822083883231,4.0870588691177545e-07
0.28077711985757964,2.842868338557994,0.9030982367274776,-0.7634697433789672,v6_tov,-79.99998147829734,8.899965776532618,-0.42943056253091433,0.08327044747540409,-1599.8430007360973,-58.777010509594426,4.180898258709931e-07
0.2839041758581989,2.874529780564264,0.901152010171882,-0.7624611792554894,v6_tov,-79.99997924775829,8.898599018107772,-0.4450116418791403,0.08922998200895282,-1599.8331483928268,-60.1535615470366,4.272975502317422e-07
0.28703123185881807,2.906191222570533,0.8991919267312976,-0.7614416584873153,v6_tov,-79.99997674859904,8.89718262388245,-0.46118849122263417,0.09562673449528523,-1599.8226203361385,-61.548046365157845,4.370590431790333e-07
0.2901582878594373,2.937852664576803,0.8972200196687206,-0.7604126326709718,v6_tov,-79.99997394847009,8.895714693629984,-0.47798532237965313,0.10249391477543698,-1599.8113675868235,-62.96046159497818,4.4743330818164395e-07
0.29328534386005656,2.969514106583073,0.8952366537548733,-0.7593742554952128,v6_tov,-79.99997081112616,8.89419325014134,-0.49542734748995954,0.10986713797259995,-1599.7993374553926,-64.39087978052756,4.5717058583250036e-07
0.29641239986067575,3.001175548589342,0.8932417102050115,-0.758326280899985,v6_tov,-79.999967295957,8.892616235510305,-0.5135409667923153,0.11778478335256437,-1599.786473246517,-65.83939932541068,4.679939138441114e-07
0.299539455861295,3.032836990595612,0.8912342088952353,-0.7572677116838564,v6_tov,-79.99996335746178,8.890981507417797,-0.5323536878803695,0.12628808748245895,-1599.772713940234,-67.30617099496823,4.786372755916091e-07
0.3026665118619142,3.064498432601881,0.8892159688631068,-0.7561999185910392,v6_tov,-79.99995894466005,8.889286835922029,-0.5518940582511607,0.13542183506600816,-1599.7579938525812,-68.79118889035628,4.904447905573761e-07
0.3057935678625334,3.096159874608151,0.8871872084463719,-0.755122941015315,v6_tov,-79.99995400043187,8.887529900164676,-0.5721918485418198,0.14523410371833795,-1599.7422422694465,-70.29453282334505,5.01560975862958e-07
0.3089206238631526,3.12782131661442,0.885147404822246,-0.7540361486383673,v6_tov,-79.99994846077848,8.885708284015053,-0.5932781847376871,0.15577665118619327,-1599.7253830424982,-71.81633059655672,5.13442842020595e-07
0.31204767986377185,3.15948275862069,0.8830965543292365,-0.7529393480526956,v6_tov,-79.99994225399388,8.883819471949435,-0.6151854654030645,0.16710533939161942,-1599.7073341553444,-73.35668188468189,5.25810264662141e-07
0.31517473586439104,3.1911442006269595,0.8810359018917298,-0.7518334951526148,v6_tov,-79.99993529973658,8.881860845212888,-0.6379473777811847,0.17928061104780535,-1599.6880072584709,-74.91560147516788,5.382779590945574e-07
0.3183017918650103,3.222805642633229,0.8789656649337729,-0.7507186307335519,v6_tov,-79.99992750798981,8.879829677597895,-0.6615990755576519,0.19236749705605263,-1599.6673071642394,-76.4931680630336,5.511756171472371e-07
0.32142884786562953,3.254467084639499,0.8768849951516928,-0.7495937553389406,v6_tov,-79.99991877789621,8.877723130494434,-0.6861772615762918,0.20643592984509343,-1599.645131294758,-78.0895410384156,5.644834573104163e-07
0.3245559038662487,3.2861285266457685,0.8747947048637559,-0.7484594501292158,v6_tov,-79.99990899645239,8.875538248151294,-0.7117201308678015,0.2215616801302805,-1599.6213690881552,-79.704759832545,5.784178256362793e-07
